The data obtained from the Suwannee River Water Management District (SRWMD) may be provisional and subject to,,,,,,,,,,,,,,,,,,,
"revision. The SRWMD specifically disclaims any warranty, either expressed or implied, including but not limited to the",,,,,,,,,,,,,,,,,,,
the implied warranties of merchantability and fitness for a particular use. The entire risk as to quality and performance,,,,,,,,,,,,,,,,,,,
"is with the user. In no event will the SRWMD be liable for any direct, indirect, incidental, special, consequential,  or",,,,,,,,,,,,,,,,,,,
SRWMD,02322350,Mean,10/21/2019,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,10/22/2019,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,10/23/2019,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,10/24/2019,22.59,Provisional,396.6,Provisional,7.324,Provisional,4.7575,Provisional,55.09271,Provisional,2.66833,Provisional,-0.18,Provisional,0.03563,Provisional
SRWMD,02322350,Mean,10/25/2019,22.63,Provisional,396.5,Provisional,7.332,Provisional,4.73083,Provisional,54.82042,Provisional,2.66958,Provisional,-0.16,Provisional,0.01563,Provisional
SRWMD,02322350,Mean,10/26/2019,22.63,Provisional,396.4,Provisional,7.349,Provisional,4.71104,Provisional,54.58917,Provisional,2.66979,Provisional,-0.17,Provisional,0.01458,Provisional
SRWMD,02322350,Mean,10/27/2019,22.63,Provisional,395.8,Provisional,7.368,Provisional,4.68479,Provisional,54.29104,Provisional,2.67062,Provisional,-0.13,Provisional,0.04813,Provisional
SRWMD,02322350,Mean,10/28/2019,22.63,Provisional,394.8,Provisional,7.373,Provisional,4.7275,Provisional,54.78896,Provisional,2.67292,Provisional,-0.13,Provisional,0.01,Provisional
SRWMD,02322350,Mean,10/29/2019,22.64,Provisional,393.8,Provisional,7.372,Provisional,4.71771,Provisional,54.67646,Provisional,2.67271,Provisional,-0.17,Provisional,-0.00437,Provisional
SRWMD,02322350,Mean,10/30/2019,22.64,Provisional,392.9,Provisional,7.372,Provisional,4.71167,Provisional,54.61312,Provisional,2.67542,Provisional,-0.08,Provisional,-0.00562,Provisional
SRWMD,02322350,Mean,10/31/2019,22.63,Provisional,391.7,Provisional,7.372,Provisional,4.71521,Provisional,54.63708,Provisional,2.67667,Provisional,-0.17,Provisional,0.09063,Provisional
SRWMD,02322350,Mean,11/01/2019,22.5,Provisional,390.9,Provisional,7.384,Provisional,4.85271,Provisional,56.08896,Provisional,2.68062,Provisional,-0.17,Provisional,-0.0025,Provisional
SRWMD,02322350,Mean,11/02/2019,22.51,Provisional,390.9,Provisional,7.38,Provisional,4.84458,Provisional,56.01646,Provisional,2.68083,Provisional,-0.17,Provisional,-0.00854,Provisional
SRWMD,02322350,Mean,11/03/2019,22.51,Provisional,390.4,Provisional,7.382,Provisional,4.85583,Provisional,56.14271,Provisional,2.67875,Provisional,-0.17,Provisional,-0.03167,Provisional
SRWMD,02322350,Mean,11/04/2019,22.57,Provisional,390.3,Provisional,7.38,Provisional,4.7925,Provisional,55.47104,Provisional,2.67854,Provisional,-0.18,Provisional,-0.04937,Provisional
SRWMD,02322350,Mean,11/05/2019,22.6,Provisional,390.2,Provisional,7.382,Provisional,4.73437,Provisional,54.835,Provisional,2.67917,Provisional,-0.18,Provisional,-0.065,Provisional
SRWMD,02322350,Mean,11/06/2019,22.61,Provisional,390,Provisional,7.385,Provisional,4.74042,Provisional,54.91792,Provisional,2.68208,Provisional,-0.18,Provisional,-0.03604,Provisional
SRWMD,02322350,Mean,11/07/2019,22.61,Provisional,389.7,Provisional,7.386,Provisional,4.74562,Provisional,54.97146,Provisional,2.68083,Provisional,-0.16,Provisional,-0.04604,Provisional
SRWMD,02322350,Mean,11/08/2019,22.54,Provisional,389.6,Provisional,7.385,Provisional,4.73937,Provisional,54.83583,Provisional,2.68167,Provisional,-0.18,Provisional,-0.00979,Provisional
SRWMD,02322350,Mean,11/09/2019,22.5,Provisional,389,Provisional,7.394,Provisional,4.85104,Provisional,56.07187,Provisional,2.6825,Provisional,-0.17,Provisional,-0.02417,Provisional
SRWMD,02322350,Mean,11/10/2019,22.48,Provisional,388.8,Provisional,7.393,Provisional,4.88875,Provisional,56.49021,Provisional,2.68542,Provisional,-0.17,Provisional,-0.06229,Provisional
SRWMD,02322350,Mean,11/11/2019,22.53,Provisional,388.7,Provisional,7.389,Provisional,4.84062,Provisional,55.98521,Provisional,2.68437,Provisional,-0.14,Provisional,-0.06854,Provisional
SRWMD,02322350,Mean,11/12/2019,22.52,Provisional,388.6,Provisional,7.398,Provisional,4.81542,Provisional,55.67562,Provisional,2.6825,Provisional,-0.17,Provisional,-0.05208,Provisional
SRWMD,02322350,Mean,11/13/2019,22.42,Provisional,388.1,Provisional,7.416,Provisional,4.96125,Provisional,57.25729,Provisional,2.68396,Provisional,-0.18,Provisional,-0.05229,Provisional
SRWMD,02322350,Mean,11/14/2019,22.46,Provisional,387.9,Provisional,7.405,Provisional,4.84625,Provisional,55.97646,Provisional,2.68812,Provisional,-0.17,Provisional,-0.00875,Provisional
SRWMD,02322350,Mean,11/15/2019,22.44,Provisional,388.2,Provisional,7.425,Provisional,4.83042,Provisional,55.76646,Provisional,2.67187,Provisional,-0.17,Provisional,0.60354,Provisional
SRWMD,02322350,Mean,11/16/2019,22.44,Provisional,388.2,Provisional,7.427,Provisional,4.84979,Provisional,55.99917,Provisional,2.68167,Provisional,-0.17,Provisional,0.09229,Provisional
SRWMD,02322350,Mean,11/17/2019,22.45,Provisional,388,Provisional,7.432,Provisional,4.90292,Provisional,56.61875,Provisional,2.68458,Provisional,-0.17,Provisional,-0.03604,Provisional
SRWMD,02322350,Mean,11/18/2019,22.49,Provisional,388,Provisional,7.433,Provisional,4.85604,Provisional,56.11812,Provisional,2.68271,Provisional,-0.16,Provisional,-0.08875,Provisional
SRWMD,02322350,Mean,11/19/2019,22.45,Provisional,387.7,Provisional,7.442,Provisional,4.89625,Provisional,56.55062,Provisional,2.68542,Provisional,-0.16,Provisional,-0.10833,Provisional
SRWMD,02322350,Mean,11/20/2019,22.46,Provisional,387.4,Provisional,7.445,Provisional,4.89937,Provisional,56.58021,Provisional,2.68458,Provisional,-0.15,Provisional,-0.09958,Provisional
SRWMD,02322350,Mean,11/21/2019,22.48,Provisional,387.3,Provisional,7.445,Provisional,4.87729,Provisional,56.34354,Provisional,2.68583,Provisional,-0.15,Provisional,-0.11542,Provisional
SRWMD,02322350,Mean,11/22/2019,22.51,Provisional,388,Provisional,7.436,Provisional,4.84062,Provisional,55.98042,Provisional,2.68542,Provisional,-0.09,Provisional,-0.11437,Provisional
SRWMD,02322350,Mean,11/23/2019,22.53,Provisional,387.8,Provisional,7.435,Provisional,4.80021,Provisional,55.51542,Provisional,2.68083,Provisional,-0.13,Provisional,-0.06562,Provisional
SRWMD,02322350,Mean,11/24/2019,22.48,Provisional,388.1,Provisional,7.443,Provisional,4.83937,Provisional,55.92146,Provisional,2.68292,Provisional,-0.14,Provisional,-0.04583,Provisional
SRWMD,02322350,Mean,11/25/2019,22.44,Provisional,387.6,Provisional,7.453,Provisional,4.91187,Provisional,56.71354,Provisional,2.68312,Provisional,-0.11,Provisional,-0.09583,Provisional
SRWMD,02322350,Mean,11/26/2019,22.46,Provisional,387.4,Provisional,7.448,Provisional,4.90937,Provisional,56.70833,Provisional,2.68125,Provisional,-0.13,Provisional,-0.10104,Provisional
SRWMD,02322350,Mean,11/27/2019,22.53,Provisional,387.2,Provisional,7.43,Provisional,4.82458,Provisional,55.79521,Provisional,2.68042,Provisional,-0.12,Provisional,-0.08125,Provisional
SRWMD,02322350,Mean,11/28/2019,22.54,Provisional,387,Provisional,7.433,Provisional,4.76771,Provisional,55.13458,Provisional,2.67917,Provisional,-0.13,Provisional,-0.03958,Provisional
SRWMD,02322350,Mean,11/29/2019,22.5,Provisional,386.9,Provisional,7.443,Provisional,4.81896,Provisional,55.71,Provisional,2.67979,Provisional,-0.14,Provisional,-0.04312,Provisional
SRWMD,02322350,Mean,11/30/2019,22.53,Provisional,386.8,Provisional,7.451,Provisional,4.79792,Provisional,55.48146,Provisional,2.67937,Provisional,-0.04,Provisional,-0.04396,Provisional
SRWMD,02322350,Mean,12/01/2019,22.59,Provisional,387.1,Provisional,7.447,Provisional,4.725,Provisional,54.71646,Provisional,2.6775,Provisional,-0.14,Provisional,0.02625,Provisional
SRWMD,02322350,Mean,12/02/2019,22.42,Provisional,386.7,Provisional,7.478,Provisional,4.90312,Provisional,56.59875,Provisional,2.67542,Provisional,-0.14,Provisional,0.10354,Provisional
SRWMD,02322350,Mean,12/03/2019,22.37,Provisional,386.2,Provisional,7.489,Provisional,4.98646,Provisional,57.49146,Provisional,2.67771,Provisional,-0.14,Provisional,-0.03292,Provisional
SRWMD,02322350,Mean,12/04/2019,22.4,Provisional,385.7,Provisional,7.485,Provisional,4.96146,Provisional,57.2325,Provisional,2.67646,Provisional,0.01,Provisional,0.04958,Provisional
SRWMD,02322350,Mean,12/05/2019,22.42,Provisional,385.1,Provisional,7.49,Provisional,4.94979,Provisional,57.12021,Provisional,2.67562,Provisional,0.06,Provisional,0.12771,Provisional
SRWMD,02322350,Mean,12/06/2019,22.44,Provisional,384.2,Provisional,7.505,Provisional,4.92708,Provisional,56.88604,Provisional,2.67229,Provisional,0.03,Provisional,-0.02125,Provisional
SRWMD,02322350,Mean,12/07/2019,22.47,Provisional,383.4,Provisional,7.51,Provisional,4.87896,Provisional,56.36083,Provisional,2.67187,Provisional,-0.12,Provisional,-0.05167,Provisional
SRWMD,02322350,Mean,12/08/2019,22.54,Provisional,382.8,Provisional,7.504,Provisional,4.82604,Provisional,55.83312,Provisional,2.67229,Provisional,3.77,Provisional,-0.06208,Provisional
SRWMD,02322350,Mean,12/09/2019,22.57,Provisional,382.5,Provisional,7.505,Provisional,4.77854,Provisional,55.31021,Provisional,2.67083,Provisional,0.96,Provisional,-0.04521,Provisional
SRWMD,02322350,Mean,12/10/2019,22.57,Provisional,382.2,Provisional,7.511,Provisional,4.76083,Provisional,55.10542,Provisional,2.66896,Provisional,-0.14,Provisional,-0.04229,Provisional
SRWMD,02322350,Mean,12/11/2019,22.51,Provisional,381.9,Provisional,7.499,Provisional,4.80479,Provisional,55.53333,Provisional,2.66917,Provisional,-0.13,Provisional,-0.01437,Provisional
SRWMD,02322350,Mean,12/12/2019,22.5,Provisional,381.4,Provisional,7.502,Provisional,4.83521,Provisional,55.89104,Provisional,2.66833,Provisional,-0.14,Provisional,-0.02583,Provisional
SRWMD,02322350,Mean,12/13/2019,22.53,Provisional,381.4,Provisional,7.498,Provisional,4.72229,Provisional,54.61708,Provisional,2.66687,Provisional,-0.14,Provisional,-0.02896,Provisional
SRWMD,02322350,Mean,12/14/2019,22.53,Provisional,380,Provisional,7.511,Provisional,4.81354,Provisional,55.66375,Provisional,2.66562,Provisional,-0.13,Provisional,-0.01229,Provisional
SRWMD,02322350,Mean,12/15/2019,22.47,Provisional,381.1,Provisional,7.517,Provisional,4.89937,Provisional,56.59542,Provisional,2.66562,Provisional,-0.15,Provisional,-0.06687,Provisional
SRWMD,02322350,Mean,12/16/2019,22.52,Provisional,380.9,Provisional,7.511,Provisional,4.83187,Provisional,55.87896,Provisional,2.66458,Provisional,-0.14,Provisional,-0.06958,Provisional
SRWMD,02322350,Mean,12/17/2019,22.58,Provisional,380.7,Provisional,7.489,Provisional,4.71771,Provisional,54.605,Provisional,2.6625,Provisional,-0.16,Provisional,-0.02562,Provisional
SRWMD,02322350,Mean,12/18/2019,22.4,Provisional,380.2,Provisional,7.513,Provisional,4.96437,Provisional,57.28417,Provisional,2.66396,Provisional,-0.16,Provisional,-0.04521,Provisional
SRWMD,02322350,Mean,12/19/2019,22.39,Provisional,390.6,Provisional,7.471,Provisional,5.10958,Provisional,58.925,Provisional,2.66292,Provisional,-0.17,Provisional,-0.48812,Provisional
SRWMD,02322350,Mean,12/20/2019,22.47,Provisional,399.7,Provisional,7.412,Provisional,5.12312,Provisional,59.18958,Provisional,2.66312,Provisional,-0.17,Provisional,-0.83021,Provisional
SRWMD,02322350,Mean,12/21/2019,22.53,Provisional,399.9,Provisional,7.416,Provisional,5.02521,Provisional,58.12417,Provisional,2.66042,Provisional,-0.18,Provisional,-0.80417,Provisional
SRWMD,02322350,Mean,12/22/2019,22.53,Provisional,399.7,Provisional,7.42,Provisional,4.90562,Provisional,56.74312,Provisional,2.65521,Provisional,-0.17,Provisional,-1.02667,Provisional
SRWMD,02322350,Mean,12/23/2019,22.51,Provisional,401.1,Provisional,7.431,Provisional,4.97271,Provisional,57.48542,Provisional,2.64417,Provisional,-0.17,Provisional,-1.70063,Provisional
SRWMD,02322350,Mean,12/24/2019,22.51,Provisional,401.1,Provisional,7.442,Provisional,4.98021,Provisional,57.5725,Provisional,2.65312,Provisional,-0.16,Provisional,-0.98729,Provisional
SRWMD,02322350,Mean,12/25/2019,22.54,Provisional,400.4,Provisional,7.451,Provisional,4.99729,Provisional,57.81187,Provisional,2.65333,Provisional,-0.17,Provisional,-0.73292,Provisional
SRWMD,02322350,Mean,12/26/2019,22.56,Provisional,399.2,Provisional,7.453,Provisional,4.98875,Provisional,57.74187,Provisional,2.65146,Provisional,-0.17,Provisional,-0.63917,Provisional
SRWMD,02322350,Mean,12/27/2019,22.58,Provisional,398.2,Provisional,7.45,Provisional,4.94458,Provisional,57.2475,Provisional,2.64729,Provisional,-0.17,Provisional,-0.60042,Provisional
SRWMD,02322350,Mean,12/28/2019,22.61,Provisional,397.8,Provisional,7.45,Provisional,4.90333,Provisional,56.77958,Provisional,2.64562,Provisional,-0.17,Provisional,-0.72563,Provisional
SRWMD,02322350,Mean,12/29/2019,22.61,Provisional,397.1,Provisional,7.451,Provisional,4.89604,Provisional,56.71646,Provisional,2.64208,Provisional,-0.18,Provisional,-0.77729,Provisional
SRWMD,02322350,Mean,12/30/2019,22.59,Provisional,397.2,Provisional,7.46,Provisional,4.91208,Provisional,56.87062,Provisional,2.64625,Provisional,-0.17,Provisional,-0.68604,Provisional
SRWMD,02322350,Mean,12/31/2019,22.46,Provisional,397.2,Provisional,7.477,Provisional,5.09062,Provisional,58.78958,Provisional,2.64292,Provisional,-0.18,Provisional,-0.69979,Provisional
SRWMD,02322350,Mean,01/01/2020,22.44,Provisional,397.1,Provisional,7.486,Provisional,5.11604,Provisional,59.0725,Provisional,2.64083,Provisional,-0.18,Provisional,-0.66729,Provisional
SRWMD,02322350,Mean,01/02/2020,22.52,Provisional,397,Provisional,7.483,Provisional,4.99437,Provisional,57.76062,Provisional,2.63896,Provisional,-0.18,Provisional,-0.63562,Provisional
SRWMD,02322350,Mean,01/03/2020,22.6,Provisional,397,Provisional,7.482,Provisional,4.90687,Provisional,56.8425,Provisional,2.63833,Provisional,-0.19,Provisional,-0.66771,Provisional
SRWMD,02322350,Mean,01/04/2020,22.56,Provisional,396.7,Provisional,7.488,Provisional,4.92875,Provisional,57.03354,Provisional,2.6325,Provisional,-0.18,Provisional,-0.86354,Provisional
SRWMD,02322350,Mean,01/05/2020,22.43,Provisional,397,Provisional,7.502,Provisional,5.13146,Provisional,59.23396,Provisional,2.63437,Provisional,-0.18,Provisional,-0.82375,Provisional
SRWMD,02322350,Mean,01/06/2020,22.44,Provisional,396.7,Provisional,7.506,Provisional,5.13042,Provisional,59.23458,Provisional,2.63396,Provisional,0.03,Provisional,-0.7725,Provisional
SRWMD,02322350,Mean,01/07/2020,22.47,Provisional,396.9,Provisional,7.505,Provisional,5.10833,Provisional,59.02292,Provisional,2.63167,Provisional,-0.18,Provisional,-0.74479,Provisional
SRWMD,02322350,Mean,01/08/2020,22.42,Provisional,396.3,Provisional,7.513,Provisional,5.17187,Provisional,59.69312,Provisional,2.63417,Provisional,-0.15,Provisional,-0.89437,Provisional
SRWMD,02322350,Mean,01/09/2020,22.46,Provisional,396.3,Provisional,7.507,Provisional,5.12854,Provisional,59.25021,Provisional,2.63396,Provisional,-0.18,Provisional,-0.71271,Provisional
SRWMD,02322350,Mean,01/10/2020,22.55,Provisional,396.3,Provisional,7.503,Provisional,5.04312,Provisional,58.36146,Provisional,2.63,Provisional,3.58,Provisional,-0.73521,Provisional
SRWMD,02322350,Mean,01/11/2020,22.6,Provisional,395.9,Provisional,7.504,Provisional,4.95729,Provisional,57.42229,Provisional,2.62792,Provisional,0.62,Provisional,-0.73063,Provisional
SRWMD,02322350,Mean,01/12/2020,22.61,Provisional,395,Provisional,7.512,Provisional,4.97271,Provisional,57.59729,Provisional,2.64875,Provisional,0.6,Provisional,-0.70979,Provisional
SRWMD,02322350,Mean,01/13/2020,22.61,Provisional,393.4,Provisional,7.516,Provisional,4.97542,Provisional,57.64125,Provisional,2.62583,Provisional,0.4,Provisional,-0.67729,Provisional
SRWMD,02322350,Mean,01/14/2020,22.58,Provisional,392.9,Provisional,7.52,Provisional,4.99583,Provisional,57.83937,Provisional,2.62708,Provisional,0.24,Provisional,-0.69292,Provisional
SRWMD,02322350,Mean,01/15/2020,22.59,Provisional,392.8,Provisional,7.526,Provisional,4.99042,Provisional,57.78354,Provisional,2.6275,Provisional,0.24,Provisional,-0.69458,Provisional
SRWMD,02322350,Mean,01/16/2020,22.58,Provisional,392.9,Provisional,7.532,Provisional,4.99708,Provisional,57.85229,Provisional,2.62375,Provisional,0.1,Provisional,-0.69146,Provisional
SRWMD,02322350,Mean,01/17/2020,22.51,Provisional,391.9,Provisional,7.544,Provisional,5.09771,Provisional,58.94729,Provisional,2.62625,Provisional,0.11,Provisional,-0.67354,Provisional
SRWMD,02322350,Mean,01/18/2020,22.53,Provisional,391.6,Provisional,7.548,Provisional,5.08437,Provisional,58.80604,Provisional,2.62375,Provisional,-0.03,Provisional,-0.66583,Provisional
SRWMD,02322350,Mean,01/19/2020,22.54,Provisional,392.1,Provisional,7.546,Provisional,5.01812,Provisional,58.05354,Provisional,2.67083,Provisional,40.88,Provisional,-0.70937,Provisional
SRWMD,02322350,Mean,01/20/2020,22.4,Provisional,391.6,Provisional,7.57,Provisional,5.24396,Provisional,60.49937,Provisional,2.62437,Provisional,33.56,Provisional,-0.64563,Provisional
SRWMD,02322350,Mean,01/21/2020,22.35,Provisional,390.4,Provisional,7.579,Provisional,5.29979,Provisional,61.07875,Provisional,2.62396,Provisional,192.98,Provisional,-0.63313,Provisional
SRWMD,02322350,Mean,01/22/2020,22.4,Provisional,389.3,Provisional,7.58,Provisional,5.23292,Provisional,60.37937,Provisional,2.62667,Provisional,0.87,Provisional,-0.63396,Provisional
SRWMD,02322350,Mean,01/23/2020,22.48,Provisional,389.1,Provisional,7.576,Provisional,5.12396,Provisional,59.22542,Provisional,2.61937,Provisional,10.17,Provisional,-0.63771,Provisional
SRWMD,02322350,Mean,01/24/2020,22.55,Provisional,388.2,Provisional,7.579,Provisional,5.05917,Provisional,58.53083,Provisional,2.61958,Provisional,27.1,Provisional,-0.64292,Provisional
SRWMD,02322350,Mean,01/25/2020,22.48,Provisional,386.6,Provisional,7.585,Provisional,5.16917,Provisional,59.7325,Provisional,2.62125,Provisional,-0.13,Provisional,-0.65167,Provisional
SRWMD,02322350,Mean,01/26/2020,22.46,Provisional,384.8,Provisional,7.585,Provisional,5.19229,Provisional,59.98042,Provisional,2.6175,Provisional,-0.15,Provisional,-0.62854,Provisional
SRWMD,02322350,Mean,01/27/2020,22.5,Provisional,383.1,Provisional,7.586,Provisional,5.11062,Provisional,59.08083,Provisional,2.61812,Provisional,-0.11,Provisional,-0.66312,Provisional
SRWMD,02322350,Mean,01/28/2020,22.46,Provisional,382.3,Provisional,7.592,Provisional,5.19729,Provisional,60.03687,Provisional,2.61729,Provisional,-0.14,Provisional,-0.61667,Provisional
SRWMD,02322350,Mean,01/29/2020,22.42,Provisional,381.5,Provisional,7.589,Provisional,5.12979,Provisional,59.20396,Provisional,2.61875,Provisional,-0.13,Provisional,-0.63792,Provisional
SRWMD,02322350,Mean,01/30/2020,22.49,Provisional,380.4,Provisional,7.59,Provisional,5.1375,Provisional,59.36958,Provisional,2.61771,Provisional,-0.13,Provisional,-0.61875,Provisional
SRWMD,02322350,Mean,01/31/2020,22.51,Provisional,379.5,Provisional,7.59,Provisional,5.09562,Provisional,58.8925,Provisional,2.61396,Provisional,-0.14,Provisional,-0.58604,Provisional
SRWMD,02322350,Mean,02/01/2020,22.47,Provisional,378.7,Provisional,7.598,Provisional,5.17,Provisional,59.73062,Provisional,2.6125,Provisional,-0.13,Provisional,-0.57396,Provisional
SRWMD,02322350,Mean,02/02/2020,22.45,Provisional,378.3,Provisional,7.602,Provisional,5.22333,Provisional,60.32167,Provisional,2.61021,Provisional,-0.12,Provisional,-0.56542,Provisional
SRWMD,02322350,Mean,02/03/2020,22.49,Provisional,379,Provisional,7.596,Provisional,5.19042,Provisional,59.98021,Provisional,2.61083,Provisional,-0.11,Provisional,-0.56187,Provisional
SRWMD,02322350,Mean,02/04/2020,22.5,Provisional,378.4,Provisional,7.592,Provisional,5.18396,Provisional,59.92021,Provisional,2.60625,Provisional,-0.12,Provisional,-0.57854,Provisional
SRWMD,02322350,Mean,02/05/2020,22.57,Provisional,377.8,Provisional,7.584,Provisional,5.07146,Provisional,58.68771,Provisional,2.60562,Provisional,-0.15,Provisional,-0.58187,Provisional
SRWMD,02322350,Mean,02/06/2020,22.6,Provisional,377.9,Provisional,7.565,Provisional,4.98104,Provisional,57.67729,Provisional,2.60417,Provisional,-0.13,Provisional,-0.83,Provisional
